user_id,date,session_type,lift,performed_exercise,weight_lb,sets,reps,decision,reason_code,acceptable_min,acceptable_max,bw_lb,readiness,planned_deload,variation,substituted_to,state_bucket
U305,2025-12-10,FB_B,ohp,ohp,67.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,65.0,70.0,241.9,low,False,,,lift:ohp
U305,2025-12-12,FB_A,bench,bench,77.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,75.0,80.0,243.0,low,False,,,lift:bench
U305,2025-12-12,FB_A,squat,leg_press,302.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,297.5,307.5,243.0,low,False,,,exercise:leg_press
U305,2025-12-15,FB_A,bench,bench,70.0,2,5,deload,deload_planned,67.5,72.5,241.9,low,True,,,lift:bench
U305,2025-12-15,FB_A,squat,leg_press,272.5,2,5,deload,deload_planned,267.5,277.5,241.9,low,True,,,exercise:leg_press
U305,2025-12-17,FB_B,deadlift,deadlift,147.5,1,5,deload,deload_planned,145.0,150.0,242.4,low,True,,,lift:deadlift
U305,2025-12-17,FB_B,ohp,ohp,60.0,2,5,deload,deload_planned,57.5,62.5,242.4,low,True,,,lift:ohp
U305,2025-12-19,FB_A,bench,bench,62.5,2,5,deload,deload_planned,60.0,65.0,242.2,low,True,,,lift:bench
U305,2025-12-19,FB_A,squat,leg_press,245.0,2,5,deload,deload_planned,240.0,250.0,242.2,low,True,,,exercise:leg_press
U305,2025-12-22,FB_A,bench,bench,60.0,3,5,decrease_small,hold_at_target_rpe_and_low_readiness,57.5,62.5,241.0,low,False,,,lift:bench
U305,2025-12-22,FB_A,squat,leg_press,270.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,265.0,275.0,241.0,low,False,,,exercise:leg_press
U305,2025-12-24,FB_B,deadlift,deadlift,155.0,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,152.5,157.5,241.6,low,False,,,lift:deadlift
U305,2025-12-24,FB_B,ohp,ohp,62.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,60.0,65.0,241.6,low,False,,,lift:ohp
U305,2025-12-26,FB_A,bench,bench,67.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,65.0,70.0,241.0,low,False,,,lift:bench
U305,2025-12-26,FB_A,squat,leg_press,262.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,257.5,267.5,241.0,low,False,,,exercise:leg_press
U305,2025-12-29,FB_A,bench,bench,65.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,62.5,67.5,240.9,low,False,,,lift:bench
U305,2025-12-29,FB_A,squat,leg_press,260.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,255.0,265.0,240.9,low,False,,,exercise:leg_press
U305,2025-12-31,FB_B,deadlift,deadlift,152.5,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,150.0,155.0,241.1,low,False,,,lift:deadlift
U305,2025-12-31,FB_B,ohp,ohp,57.5,3,5,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,55.0,60.0,241.1,low,False,,,lift:ohp
U305,2026-01-02,FB_A,bench,bench,65.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,62.5,67.5,240.7,low,False,,,lift:bench
U305,2026-01-02,FB_A,squat,leg_press,252.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,247.5,257.5,240.7,low,False,,,exercise:leg_press
U305,2026-01-05,FB_A,bench,bench,62.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,60.0,65.0,240.6,low,False,,,lift:bench
U305,2026-01-05,FB_A,squat,leg_press,247.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,242.5,252.5,240.6,low,False,,,exercise:leg_press
U305,2026-01-07,FB_B,deadlift,deadlift,147.5,2,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,145.0,150.0,241.6,low,False,,,lift:deadlift
U305,2026-01-07,FB_B,ohp,ohp,60.0,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,57.5,62.5,241.6,low,False,,,lift:ohp
U305,2026-01-09,FB_A,bench,bench,62.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,60.0,65.0,241.5,low,False,,,lift:bench
U305,2026-01-09,FB_A,squat,leg_press,242.5,3,5,decrease_small,percent_1rm_rpe_target_and_low_readiness,237.5,247.5,241.5,low,False,,,exercise:leg_press
U306,2025-10-06,UpperA,bench,bench,120.0,4,6,prescribe,percent_1rm_rpe_target,115.0,125.0,148.7,ok,False,,,lift:bench
U306,2025-10-07,LowerA,squat,squat,205.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,200.0,210.0,148.8,low,False,,,lift:squat
U306,2025-10-09,UpperB,ohp,ohp,75.0,4,6,prescribe,percent_1rm_rpe_target,70.0,80.0,147.6,good,False,,,lift:ohp
U306,2025-10-10,LowerB,deadlift,deadlift,245.0,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,240.0,250.0,148.3,low,False,,,lift:deadlift
U306,2025-10-13,UpperA,bench,bench,120.0,4,6,hold,hold_at_target_rpe,115.0,125.0,147.5,ok,False,,,lift:bench
U306,2025-10-14,LowerA,squat,squat,215.0,4,6,prescribe,percent_1rm_rpe_target,210.0,220.0,148.7,ok,False,,,lift:squat
U306,2025-10-16,UpperB,ohp,ohp,75.0,4,6,hold,hold_at_target_rpe,70.0,80.0,148.8,good,False,,,lift:ohp
U306,2025-10-17,LowerB,deadlift,deadlift,255.0,4,4,prescribe,percent_1rm_rpe_target,250.0,260.0,147.7,ok,False,,,lift:deadlift
U306,2025-10-20,UpperA,bench,bench,115.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,110.0,120.0,148.0,low,False,,,lift:bench
U306,2025-10-21,LowerA,squat,squat,205.0,4,6,decrease_small,hold_at_target_rpe_and_low_readiness,200.0,210.0,148.6,low,False,,,lift:squat
U306,2025-10-23,UpperB,ohp,ohp,70.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,65.0,75.0,147.8,low,False,,,lift:ohp
U306,2025-10-24,LowerB,deadlift,deadlift,255.0,4,4,hold,hold_at_target_rpe,250.0,260.0,148.5,good,False,,,lift:deadlift
U306,2025-10-27,UpperA,bench,bench,105.0,4,6,decrease_small,decrease_small_after_grind_or_miss_and_low_readiness,100.0,110.0,147.6,low,False,,,lift:bench
U306,2025-10-28,LowerA,squat,squat,195.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,190.0,200.0,147.3,low,False,,,lift:squat
U306,2025-10-30,UpperB,ohp,ohp,65.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,60.0,70.0,147.7,low,False,,,lift:ohp
U306,2025-10-31,LowerB,deadlift,deadlift,240.0,4,4,decrease_small,hold_at_target_rpe_and_low_readiness,235.0,245.0,147.6,low,False,,,lift:deadlift
U306,2025-11-03,UpperA,bench,bench,115.0,4,6,prescribe,percent_1rm_rpe_target,110.0,120.0,148.2,ok,False,,,lift:bench
U306,2025-11-04,LowerA,squat,squat,195.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,190.0,200.0,148.6,low,False,,,lift:squat
U306,2025-11-06,UpperB,ohp,ohp,70.0,4,6,prescribe,percent_1rm_rpe_target,65.0,75.0,148.3,ok,False,,,lift:ohp
U306,2025-11-07,LowerB,deadlift,deadlift,235.0,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,230.0,240.0,147.5,low,False,,,lift:deadlift
U306,2025-11-10,UpperA,bench,bench,105.0,2,6,deload,deload_planned,100.0,110.0,148.5,ok,True,,,lift:bench
U306,2025-11-11,LowerA,squat,squat,175.0,2,6,deload,deload_planned,170.0,180.0,148.5,low,True,,,lift:squat
U306,2025-11-13,UpperB,ohp,ohp,65.0,2,6,deload,deload_planned,60.0,70.0,147.6,low,True,,,lift:ohp
U306,2025-11-14,LowerB,deadlift,deadlift,210.0,2,4,deload,deload_planned,205.0,215.0,148.1,low,True,,,lift:deadlift
U306,2025-11-17,UpperA,bench,bench,105.0,4,6,hold,hold_at_target_rpe,100.0,110.0,148.0,ok,False,,,lift:bench
U306,2025-11-18,LowerA,squat,squat,195.0,4,6,prescribe,percent_1rm_rpe_target,190.0,200.0,147.4,good,False,,,lift:squat
U306,2025-11-20,UpperB,ohp,ohp,65.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,60.0,70.0,148.4,low,False,,,lift:ohp
U306,2025-11-21,LowerB,deadlift,deadlift,225.0,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,220.0,230.0,147.6,low,False,,,lift:deadlift
U306,2025-11-24,UpperA,bench,bench,105.0,4,6,hold,hold_at_target_rpe,100.0,110.0,148.6,good,False,,,lift:bench
U306,2025-11-25,LowerA,squat,squat,185.0,4,6,decrease_small,hold_at_target_rpe_and_low_readiness,180.0,190.0,148.8,low,False,,,lift:squat
U306,2025-11-27,UpperB,ohp,ohp,65.0,4,6,prescribe,percent_1rm_rpe_target,60.0,70.0,147.9,ok,False,,,lift:ohp
U306,2025-11-28,LowerB,deadlift,deadlift,220.0,4,4,decrease_small,percent_1rm_rpe_target_and_low_readiness,215.0,225.0,147.8,low,False,,,lift:deadlift
U306,2025-12-01,UpperA,bench,bench,105.0,4,6,decrease_small,increase_after_exceeding_reps_target_and_low_readiness,100.0,110.0,148.3,low,False,,,lift:bench
U306,2025-12-02,LowerA,squat,squat,190.0,4,6,prescribe,percent_1rm_rpe_target,185.0,195.0,148.0,good,False,,,lift:squat
U306,2025-12-04,UpperB,ohp,ohp,60.0,4,6,decrease_small,hold_at_target_rpe_and_low_readiness,55.0,65.0,147.3,low,False,,,lift:ohp
U306,2025-12-05,LowerB,deadlift,deadlift,225.0,4,4,prescribe,percent_1rm_rpe_target,220.0,230.0,148.6,ok,False,,,lift:deadlift
U306,2025-12-08,UpperA,bench,bench,100.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,95.0,105.0,148.2,low,False,,,lift:bench
U306,2025-12-09,LowerA,squat,squat,200.0,4,6,increase,increase_after_exceeding_reps_target,195.0,205.0,148.2,ok,False,,,lift:squat
U306,2025-12-11,UpperB,ohp,ohp,60.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,55.0,65.0,148.1,low,False,,,lift:ohp
U306,2025-12-12,LowerB,deadlift,deadlift,235.0,4,4,increase,increase_after_exceeding_reps_target,230.0,240.0,147.6,ok,False,,,lift:deadlift
U306,2025-12-15,UpperA,bench,bench,105.0,4,6,prescribe,percent_1rm_rpe_target,100.0,110.0,147.7,ok,False,,,lift:bench
U306,2025-12-16,LowerA,squat,squat,190.0,4,6,decrease_small,hold_at_target_rpe_and_low_readiness,185.0,195.0,148.8,low,False,,,lift:squat
U306,2025-12-18,UpperB,ohp,ohp,65.0,4,6,prescribe,percent_1rm_rpe_target,60.0,70.0,148.6,ok,False,,,lift:ohp
U306,2025-12-19,LowerB,deadlift,deadlift,225.0,4,4,decrease_small,hold_at_target_rpe_and_low_readiness,220.0,230.0,147.7,low,False,,,lift:deadlift
U306,2025-12-22,UpperA,bench,bench,105.0,4,6,hold,hold_at_target_rpe,100.0,110.0,147.5,ok,False,,,lift:bench
U306,2025-12-23,LowerA,squat,squat,175.0,4,6,decrease_small,percent_1rm_rpe_target_and_low_readiness,170.0,180.0,148.6,low,False,,,lift:squat
U306,2025-12-25,UpperB,ohp,ohp,60.0,4,6,decrease_small,hold_at_target_rpe_and_low_readiness,55.0,65.0,147.3,low,False,,,lift:ohp
U306,2025-12-26,LowerB,deadlift,deadlift,225.0,4,4,hold,hold_at_target_rpe,220.0,230.0,147.6,ok,False,,,lift:deadlift
U306,2025-12-29,UpperA,bench,bench,95.0,2,6,deload,deload_planned,90.0,100.0,148.0,ok,True,,,lift:bench
U306,2025-12-30,LowerA,squat,squat,160.0,2,6,deload,deload_planned,155.0,165.0,147.5,low,True,,,lift:squat
U306,2026-01-01,UpperB,ohp,ohp,55.0,2,6,deload,deload_planned,50.0,60.0,147.4,low,True,,,lift:ohp
U306,2026-01-02,LowerB,deadlift,deadlift,200.0,2,4,deload,deload_planned,195.0,205.0,148.2,low,True,,,lift:deadlift
U306,2026-01-05,UpperA,bench,bench,95.0,4,6,hold,hold_at_target_rpe,90.0,100.0,147.8,good,False,,,lift:bench
U306,2026-01-06,LowerA,squat,squat,175.0,4,6,prescribe,percent_1rm_rpe_target,170.0,180.0,148.2,good,False,,,lift:squat
U306,2026-01-08,UpperB,ohp,ohp,60.0,4,6,prescribe,percent_1rm_rpe_target,55.0,65.0,147.9,good,False,,,lift:ohp
U306,2026-01-09,LowerB,deadlift,deadlift,215.0,4,4,prescribe,percent_1rm_rpe_target,210.0,220.0,148.5,good,False,,,lift:deadlift
