session_id,user_id,date,week,template_id,exercise_key,exercise_name,plan_tag,planned_weight_lb,planned_sets,planned_target_reps,rep_range_low,rep_range_high,performed_reps_min,performed_reps_max,performed_rpe_max,success,missed_reps,body_weight_lb,readiness_0to100,cycle_day
U003_2025-11-28,U003,2025-11-28,8,B,deadlift,Deadlift,linear_add_load,215.0,1,5,,,5,5,7.5,True,False,231.4,53,
U003_2025-11-28,U003,2025-11-28,8,B,pulldown,Lat Pulldown,double_progression_add_load,130.0,3,10,8.0,12.0,12,12,7.5,True,False,231.4,53,
U003_2025-12-01,U003,2025-12-01,9,A,squat,Front Squat (knee-friendly),repeat_conservative,160.0,3,5,,,5,5,8.1,True,False,230.6,39,
U003_2025-12-01,U003,2025-12-01,9,A,bench,Barbell Bench Press,repeat_conservative,190.0,3,5,,,5,5,8.1,True,False,230.6,39,
U003_2025-12-01,U003,2025-12-01,9,A,row,Barbell Row,repeat_conservative,180.0,3,8,,,8,8,8.1,True,False,230.6,39,
U003_2025-12-01,U003,2025-12-01,9,A,carry,Farmer Carry,repeat_conservative,40.0,3,30,,,20,33,7.8,False,False,230.6,39,
U003_2025-12-03,U003,2025-12-03,9,B,squat,Front Squat (knee-friendly),linear_add_load,160.0,3,5,,,5,5,7.6,True,False,230.6,54,
U003_2025-12-03,U003,2025-12-03,9,B,ohp,Overhead Press,linear_add_load,125.0,3,5,,,5,5,7.5,True,False,230.6,54,
U003_2025-12-03,U003,2025-12-03,9,B,deadlift,Deadlift,linear_add_load,220.0,1,5,,,5,5,7.4,True,False,230.6,54,
U003_2025-12-03,U003,2025-12-03,9,B,pulldown,Lat Pulldown,double_progression_add_load,140.0,3,10,8.0,12.0,12,12,7.3,True,False,230.6,54,
U003_2025-12-05,U003,2025-12-05,9,A,squat,Front Squat (knee-friendly),linear_add_load,160.0,3,5,,,5,5,7.4,True,False,230.6,53,
U003_2025-12-05,U003,2025-12-05,9,A,bench,Barbell Bench Press,linear_add_load,190.0,3,5,,,5,5,7.6,True,False,230.6,53,
U003_2025-12-05,U003,2025-12-05,9,A,row,Barbell Row,linear_add_load,185.0,3,8,,,8,8,7.6,True,False,230.6,53,
U003_2025-12-05,U003,2025-12-05,9,A,carry,Farmer Carry,repeat_after_failure,35.0,3,30,,,24,28,7.4,False,False,230.6,53,
U004_2025-10-06,U004,2025-10-06,1,A,squat,Back Squat,baseline,105.0,3,5,,,5,5,7.4,True,False,169.9,58,
U004_2025-10-06,U004,2025-10-06,1,A,db_bench,DB Bench Press,baseline,35.0,3,10,8.0,12.0,10,12,7.4,True,False,169.9,58,
U004_2025-10-06,U004,2025-10-06,1,A,row_cable,Seated Cable Row,baseline,70.0,3,12,10.0,15.0,11,13,7.5,True,False,169.9,58,
U004_2025-10-06,U004,2025-10-06,1,A,facepull,Face Pull,baseline,25.0,2,15,12.0,20.0,14,14,7.3,True,False,169.9,58,
U004_2025-10-08,U004,2025-10-08,1,B,trap_dl,Trap Bar Deadlift,baseline,145.0,2,5,4.0,6.0,5,6,7.7,True,False,170.2,51,
U004_2025-10-08,U004,2025-10-08,1,B,landmine_press,Landmine Press,baseline,45.0,3,10,8.0,12.0,9,10,7.6,True,False,170.2,51,
U004_2025-10-08,U004,2025-10-08,1,B,lat_pulldown,Lat Pulldown,baseline,90.0,3,10,8.0,12.0,9,9,7.5,True,False,170.2,51,
U004_2025-10-08,U004,2025-10-08,1,B,split_squat,Goblet Split Squat,baseline,30.0,3,10,8.0,12.0,10,10,7.6,True,False,170.2,51,
U004_2025-10-10,U004,2025-10-10,1,A,squat,Back Squat,deload,95.0,2,5,,,5,5,7.5,True,False,169.7,50,
U004_2025-10-10,U004,2025-10-10,1,A,db_bench,DB Bench Press,deload,32.5,2,10,8.0,12.0,9,10,7.4,True,False,169.7,50,
U004_2025-10-10,U004,2025-10-10,1,A,row_cable,Seated Cable Row,deload,62.5,2,12,10.0,15.0,11,12,7.7,True,False,169.7,50,
U004_2025-10-10,U004,2025-10-10,1,A,facepull,Face Pull,deload,22.5,1,15,12.0,20.0,13,13,7.5,True,False,169.7,50,
U004_2025-10-13,U004,2025-10-13,2,B,trap_dl,Trap Bar Deadlift,deload,130.0,2,5,4.0,6.0,6,6,7.4,True,False,170.2,57,
U004_2025-10-13,U004,2025-10-13,2,B,landmine_press,Landmine Press,deload,40.0,2,10,8.0,12.0,10,11,7.4,True,False,170.2,57,
U004_2025-10-13,U004,2025-10-13,2,B,lat_pulldown,Lat Pulldown,deload,80.0,2,10,8.0,12.0,10,10,7.2,True,False,170.2,57,
U004_2025-10-13,U004,2025-10-13,2,B,split_squat,Goblet Split Squat,deload,27.5,2,10,8.0,12.0,10,11,7.1,True,False,170.2,57,
U004_2025-10-15,U004,2025-10-15,2,A,squat,Back Squat,deload,85.0,2,5,,,5,5,7.3,True,False,170.1,60,
U004_2025-10-15,U004,2025-10-15,2,A,db_bench,DB Bench Press,deload,30.0,2,10,8.0,12.0,10,10,7.2,True,False,170.1,60,
U004_2025-10-15,U004,2025-10-15,2,A,row_cable,Seated Cable Row,deload,55.0,2,12,10.0,15.0,11,12,7.1,True,False,170.1,60,
U004_2025-10-15,U004,2025-10-15,2,A,facepull,Face Pull,deload,20.0,1,15,12.0,20.0,13,13,7.4,True,False,170.1,60,
U004_2025-10-17,U004,2025-10-17,2,B,trap_dl,Trap Bar Deadlift,deload,117.5,2,5,4.0,6.0,5,5,7.5,True,False,170.8,50,
U004_2025-10-17,U004,2025-10-17,2,B,landmine_press,Landmine Press,deload,35.0,2,10,8.0,12.0,8,9,7.5,True,False,170.8,50,
U004_2025-10-17,U004,2025-10-17,2,B,lat_pulldown,Lat Pulldown,deload,72.5,2,10,8.0,12.0,9,10,7.6,True,False,170.8,50,
U004_2025-10-17,U004,2025-10-17,2,B,split_squat,Goblet Split Squat,deload,25.0,2,10,8.0,12.0,9,9,7.9,True,False,170.8,50,
U004_2025-10-20,U004,2025-10-20,3,A,squat,Back Squat,deload,77.5,2,5,,,5,5,7.1,True,False,169.9,55,
U004_2025-10-20,U004,2025-10-20,3,A,db_bench,DB Bench Press,deload,27.5,2,10,8.0,12.0,9,10,7.4,True,False,169.9,55,
U004_2025-10-20,U004,2025-10-20,3,A,row_cable,Seated Cable Row,deload,50.0,2,12,10.0,15.0,12,12,7.2,True,False,169.9,55,
U004_2025-10-20,U004,2025-10-20,3,A,facepull,Face Pull,deload,17.5,1,15,12.0,20.0,13,13,7.5,True,False,169.9,55,
U004_2025-10-22,U004,2025-10-22,3,B,trap_dl,Trap Bar Deadlift,deload,105.0,2,5,4.0,6.0,6,6,7.3,True,False,170.2,64,
U004_2025-10-22,U004,2025-10-22,3,B,landmine_press,Landmine Press,deload,32.5,2,10,8.0,12.0,11,12,7.2,True,False,170.2,64,
U004_2025-10-22,U004,2025-10-22,3,B,lat_pulldown,Lat Pulldown,deload,65.0,2,10,8.0,12.0,12,12,7.1,True,False,170.2,64,
U004_2025-10-22,U004,2025-10-22,3,B,split_squat,Goblet Split Squat,deload,22.5,2,10,8.0,12.0,11,11,7.2,True,False,170.2,64,
U004_2025-10-24,U004,2025-10-24,3,A,squat,Back Squat,deload,70.0,2,5,,,5,5,8.0,True,False,169.6,43,
U004_2025-10-24,U004,2025-10-24,3,A,db_bench,DB Bench Press,deload,25.0,2,10,8.0,12.0,9,10,7.6,True,False,169.6,43,
U004_2025-10-24,U004,2025-10-24,3,A,row_cable,Seated Cable Row,deload,45.0,2,12,10.0,15.0,11,11,7.8,True,False,169.6,43,
U004_2025-10-24,U004,2025-10-24,3,A,facepull,Face Pull,deload,15.0,1,15,12.0,20.0,13,13,7.9,True,False,169.6,43,
U004_2025-11-10,U004,2025-11-10,6,B,trap_dl,Trap Bar Deadlift,deload,95.0,2,5,4.0,6.0,6,6,7.3,True,False,169.4,58,
U004_2025-11-10,U004,2025-11-10,6,B,landmine_press,Landmine Press,deload,30.0,2,10,8.0,12.0,11,12,7.4,True,False,169.4,58,
U004_2025-11-10,U004,2025-11-10,6,B,lat_pulldown,Lat Pulldown,deload,57.5,2,10,8.0,12.0,11,11,7.3,True,False,169.4,58,
U004_2025-11-10,U004,2025-11-10,6,B,split_squat,Goblet Split Squat,deload,20.0,2,10,8.0,12.0,11,12,7.4,True,False,169.4,58,
U004_2025-11-12,U004,2025-11-12,6,A,squat,Back Squat,deload,62.5,2,5,,,5,5,7.3,True,False,169.5,57,
U004_2025-11-12,U004,2025-11-12,6,A,db_bench,DB Bench Press,deload,22.5,2,10,8.0,12.0,12,12,7.4,True,False,169.5,57,
U004_2025-11-12,U004,2025-11-12,6,A,row_cable,Seated Cable Row,deload,40.0,2,12,10.0,15.0,13,14,7.2,True,False,169.5,57,
U004_2025-11-12,U004,2025-11-12,6,A,facepull,Face Pull,deload,12.5,1,15,12.0,20.0,15,15,7.4,True,False,169.5,57,
U004_2025-11-14,U004,2025-11-14,6,B,trap_dl,Trap Bar Deadlift,deload,85.0,2,5,4.0,6.0,6,6,7.3,True,False,169.6,51,
U004_2025-11-14,U004,2025-11-14,6,B,landmine_press,Landmine Press,deload,27.5,2,10,8.0,12.0,10,11,7.5,True,False,169.6,51,
U004_2025-11-14,U004,2025-11-14,6,B,lat_pulldown,Lat Pulldown,deload,52.5,2,10,8.0,12.0,10,11,7.5,True,False,169.6,51,
U004_2025-11-14,U004,2025-11-14,6,B,split_squat,Goblet Split Squat,deload,17.5,2,10,8.0,12.0,11,11,7.7,True,False,169.6,51,
U004_2025-11-17,U004,2025-11-17,7,A,squat,Back Squat,linear_add_load,67.5,3,5,,,5,5,7.4,True,False,170.1,57,
U004_2025-11-17,U004,2025-11-17,7,A,db_bench,DB Bench Press,double_progression_add_load,25.0,3,10,8.0,12.0,12,12,7.5,True,False,170.1,57,
U004_2025-11-17,U004,2025-11-17,7,A,row_cable,Seated Cable Row,double_progression_add_reps,40.0,3,12,10.0,15.0,15,15,7.4,True,False,170.1,57,
U004_2025-11-17,U004,2025-11-17,7,A,facepull,Face Pull,double_progression_add_reps,12.5,2,15,12.0,20.0,17,17,7.2,True,False,170.1,57,
U004_2025-11-19,U004,2025-11-19,7,B,trap_dl,Trap Bar Deadlift,double_progression_add_load,90.0,2,5,4.0,6.0,6,6,7.4,True,False,170.3,53,
U004_2025-11-19,U004,2025-11-19,7,B,landmine_press,Landmine Press,forced_deload_event,25.0,1,10,8.0,12.0,11,11,7.3,True,False,170.3,53,
U004_2025-11-19,U004,2025-11-19,7,B,lat_pulldown,Lat Pulldown,double_progression_add_reps,52.5,3,10,8.0,12.0,12,12,7.3,True,False,170.3,53,
U004_2025-11-19,U004,2025-11-19,7,B,split_squat,Goblet Split Squat,double_progression_add_reps,17.5,3,10,8.0,12.0,12,12,7.7,True,False,170.3,53,
U004_2025-11-21,U004,2025-11-21,7,A,squat,Back Squat,linear_add_load,72.5,3,5,,,5,5,7.6,True,False,169.8,56,
U004_2025-11-21,U004,2025-11-21,7,A,db_bench,DB Bench Press,double_progression_add_load,27.5,3,10,8.0,12.0,12,12,7.4,True,False,169.8,56,
U004_2025-11-21,U004,2025-11-21,7,A,row_cable,Seated Cable Row,double_progression_add_load,45.0,3,12,10.0,15.0,15,15,7.5,True,False,169.8,56,
U004_2025-11-21,U004,2025-11-21,7,A,facepull,Face Pull,double_progression_add_reps,12.5,2,15,12.0,20.0,17,17,7.3,True,False,169.8,56,
U004_2025-11-24,U004,2025-11-24,8,B,trap_dl,Trap Bar Deadlift,double_progression_add_load,95.0,2,5,4.0,6.0,6,6,7.6,True,False,170.0,56,
U004_2025-11-24,U004,2025-11-24,8,B,landmine_press,Landmine Press,double_progression_add_reps,25.0,3,10,8.0,12.0,12,12,7.5,True,False,170.0,56,
U004_2025-11-24,U004,2025-11-24,8,B,lat_pulldown,Lat Pulldown,double_progression_add_load,57.5,3,10,8.0,12.0,12,12,7.5,True,False,170.0,56,
U004_2025-11-24,U004,2025-11-24,8,B,split_squat,Goblet Split Squat,double_progression_add_load,20.0,3,10,8.0,12.0,12,12,7.4,True,False,170.0,56,
U004_2025-11-26,U004,2025-11-26,8,A,squat,Back Squat,linear_add_load,75.0,3,5,,,5,5,7.4,True,False,169.8,57,
U004_2025-11-26,U004,2025-11-26,8,A,db_bench,DB Bench Press,double_progression_add_load,30.0,3,10,8.0,12.0,12,12,7.2,True,False,169.8,57,
U004_2025-11-26,U004,2025-11-26,8,A,row_cable,Seated Cable Row,double_progression_add_load,50.0,3,12,10.0,15.0,15,15,7.1,True,False,169.8,57,
U004_2025-11-26,U004,2025-11-26,8,A,facepull,Face Pull,double_progression_add_reps,12.5,2,15,12.0,20.0,17,18,7.4,True,False,169.8,57,
U004_2025-11-28,U004,2025-11-28,8,B,trap_dl,Trap Bar Deadlift,double_progression_add_load,97.5,2,5,4.0,6.0,6,6,7.0,True,False,169.3,66,
U004_2025-11-28,U004,2025-11-28,8,B,landmine_press,Landmine Press,double_progression_add_load,27.5,3,10,8.0,12.0,12,12,6.9,True,False,169.3,66,
U004_2025-11-28,U004,2025-11-28,8,B,lat_pulldown,Lat Pulldown,double_progression_add_load,62.5,3,10,8.0,12.0,12,12,7.3,True,False,169.3,66,
U004_2025-11-28,U004,2025-11-28,8,B,split_squat,Goblet Split Squat,double_progression_add_load,22.5,3,10,8.0,12.0,12,12,7.0,True,False,169.3,66,
U004_2025-12-01,U004,2025-12-01,9,A,squat,Back Squat,linear_add_load,77.5,3,5,,,5,5,7.3,True,False,170.0,60,
U004_2025-12-01,U004,2025-12-01,9,A,db_bench,DB Bench Press,double_progression_add_load,32.5,3,10,8.0,12.0,12,12,7.2,True,False,170.0,60,
U004_2025-12-01,U004,2025-12-01,9,A,row_cable,Seated Cable Row,double_progression_add_load,55.0,3,12,10.0,15.0,15,15,7.2,True,False,170.0,60,
U004_2025-12-01,U004,2025-12-01,9,A,facepull,Face Pull,double_progression_add_reps,12.5,2,15,12.0,20.0,20,20,7.4,True,False,170.0,60,
U004_2025-12-03,U004,2025-12-03,9,B,trap_dl,Trap Bar Deadlift,double_progression_add_load,100.0,2,5,4.0,6.0,6,6,7.6,True,False,170.2,52,
U004_2025-12-03,U004,2025-12-03,9,B,landmine_press,Landmine Press,double_progression_add_load,30.0,3,10,8.0,12.0,12,12,7.5,True,False,170.2,52,
U004_2025-12-03,U004,2025-12-03,9,B,lat_pulldown,Lat Pulldown,double_progression_add_load,67.5,3,10,8.0,12.0,12,12,7.5,True,False,170.2,52,
U004_2025-12-03,U004,2025-12-03,9,B,split_squat,Goblet Split Squat,double_progression_add_load,25.0,3,10,8.0,12.0,12,12,7.6,True,False,170.2,52,
U004_2025-12-05,U004,2025-12-05,9,A,squat,Back Squat,linear_add_load,80.0,3,5,,,5,5,7.3,True,False,170.1,60,
U004_2025-12-05,U004,2025-12-05,9,A,db_bench,DB Bench Press,double_progression_add_load,35.0,3,10,8.0,12.0,12,12,7.2,True,False,170.1,60,
U004_2025-12-05,U004,2025-12-05,9,A,row_cable,Seated Cable Row,double_progression_add_load,60.0,3,12,10.0,15.0,15,15,7.2,True,False,170.1,60,
U004_2025-12-05,U004,2025-12-05,9,A,facepull,Face Pull,double_progression_add_load,17.5,2,15,12.0,20.0,19,19,7.2,True,False,170.1,60,
